Date,Open,High,Low,Close,Adj Close,Volume,day_of_week,month,year,Returns,Adj_Close_Lag_1,Adj_Close_Lag_2,Adj_Close_Lag_3,Rolling_Mean,Rolling_Std,30-Day MA,EMA,ROC,RSI,ATR
2016-03-30,29.835500717163086,30.16200065612793,29.75,29.934499740600586,29.934499740600586,77810000,2,3,2016,-0.2414989471435547,29.69300079345703,28.993499755859375,29.147499084472656,28.85328565325056,0.830530174371742,28.203283246358236,28.971119449002895,6.817369259603121,70.3550158325523,0.7407496316092355
2016-03-31,29.964000701904297,30.037500381469727,29.61050033569336,29.68199920654297,29.68199920654297,53636000,3,3,2016,0.2525005340576172,29.934499740600586,29.69300079345703,28.993499755859375,29.13657133919852,0.6989654467505005,28.302516555786134,29.113295574818338,4.215011690265849,67.20871831785578,0.7030353546142578
2016-04-01,29.524499893188477,29.951499938964844,29.415000915527344,29.924999237060547,29.924999237060547,58348000,4,4,2016,-0.24300003051757812,29.68199920654297,29.934499740600586,29.69300079345703,29.4081426348005,0.5475495918401939,28.425016530354817,29.27563646649026,2.6674678000147103,65.20046532651133,0.7016067504882812
2016-04-04,29.950000762939453,29.975000381469727,29.52750015258789,29.659500122070312,29.659500122070312,49416000,0,4,2016,0.2654991149902344,29.924999237060547,29.68199920654297,29.934499740600586,29.576428277151926,0.3663191014232967,28.52216650644938,29.352409257845093,2.2970678663114605,60.26092262968616,0.6841425214494977
2016-04-05,29.53849983215332,29.673500061035156,29.262500762939453,29.30699920654297,29.30699920654297,46178000,1,4,2016,0.35250091552734375,29.659500122070312,29.924999237060547,29.68199920654297,29.599214008876256,0.3391448926271924,28.566566467285156,29.343327241883795,-1.2999749994925385,54.56090716410109,0.6616424833025251
2016-04-06,29.375999450683594,30.11949920654297,29.375,30.104000091552734,30.104000091552734,56998000,2,4,2016,-0.7970008850097656,29.30699920654297,29.659500122070312,29.924999237060547,29.757856913975306,0.25879907996967416,28.648466491699217,29.495461888214752,0.5662374598572386,62.28683684775219,0.6833209991455078
2016-04-07,29.937999725341797,29.979999542236328,29.45400047302246,29.571500778198242,29.571500778198242,63780000,3,4,2016,0.5324993133544922,30.104000091552734,29.30699920654297,29.659500122070312,29.74049976893834,0.26779195355883145,28.710783195495605,29.510669672320947,-0.3722742109647681,64.67566667961682,0.660963875906808
2016-04-08,29.715999603271484,29.89299964904785,29.450000762939453,29.729999542236328,29.729999542236328,51838000,4,4,2016,-0.15849876403808594,29.571500778198242,30.104000091552734,29.30699920654297,29.7112854548863,0.25389470096946587,28.776533190409342,29.55453566040201,-0.6516280694928868,70.2862625706702,0.6346066338675362
2016-04-11,29.80699920654297,30.200000762939453,29.745500564575195,29.796499252319336,29.796499252319336,54086000,0,4,2016,-0.06649971008300781,29.729999542236328,29.571500778198242,30.104000091552734,29.727642604282924,0.2553774747501231,28.84436651865641,29.602928391227735,0.46190640329463695,70.12377000401855,0.6086782727922712
2016-04-12,29.920000076293945,30.202999114990234,29.61549949645996,30.15850067138672,30.15850067138672,52822000,1,4,2016,-0.3620014190673828,29.796499252319336,29.729999542236328,29.571500778198242,29.760999952043807,0.29726698790765,28.928783226013184,29.714042870114454,2.9054542870211257,70.33439024611835,0.5873925345284599
2016-04-13,30.384000778198242,30.840499877929688,30.26449966430664,30.740999221801758,30.740999221801758,84566000,2,4,2016,-0.5824985504150391,30.15850067138672,29.796499252319336,29.729999542236328,29.91549982343401,0.46783381202133856,28.988416544596355,29.919434174249147,2.11599497844729,71.02447058489454,0.5847496305193219
2016-04-14,30.75349998474121,31.2189998626709,30.75349998474121,31.037500381469727,31.037500381469727,70242000,3,4,2016,-0.29650115966796875,30.740999221801758,30.15850067138672,29.796499252319336,30.16271427699498,0.5437551843664139,29.05598322550456,30.1430474451298,4.957474476074954,68.88490614006969,0.5600711277553013
2016-04-15,31.09600067138672,31.338499069213867,30.905500411987305,31.29450035095215,31.29450035095215,57754000,4,4,2016,-0.2569999694824219,31.037500381469727,30.740999221801758,30.15850067138672,30.332785742623464,0.6890864049396912,29.136649894714356,30.373338050546696,5.262364052489106,72.52790715653441,0.558178220476423
2016-04-18,31.267499923706055,31.881999969482422,31.24799919128418,31.767499923706055,31.767499923706055,87218000,0,4,2016,-0.47299957275390625,31.29450035095215,31.037500381469727,30.740999221801758,30.64649990626744,0.778778358486337,29.236999893188475,30.652170448670148,6.614873293322529,71.25294133509354,0.5343569346836635
2016-04-19,31.85700035095215,31.90049934387207,31.040000915527344,31.395000457763672,31.395000457763672,81118000,1,4,2016,0.3724994659423828,31.767499923706055,31.29450035095215,31.037500381469727,30.8843571799142,0.7027590826893684,29.345499928792318,30.800736460502176,4.100004174113665,64.57149446863122,0.5623211179460798
2016-04-20,31.5,31.827499389648438,31.149999618530273,31.649499893188477,31.649499893188477,52188000,2,4,2016,-0.2544994354248047,31.395000457763672,31.767499923706055,31.29450035095215,31.149071557181223,0.5589744418929407,29.46671657562256,30.970489156192478,2.9553387800823434,69.62203402146534,0.5802139554704938
2016-04-21,31.549999237060547,31.891000747680664,31.424999237060547,31.549999237060547,31.549999237060547,51926000,3,4,2016,0.09950065612792969,31.649499893188477,31.395000457763672,31.767499923706055,31.347857066563197,0.3600039661043461,29.58593324025472,31.086391177365634,1.6512246453222654,66.68378189326522,0.5751784188406808
2016-04-22,31.223499298095703,31.412500381469727,30.577999114990234,31.024999618530273,31.024999618530273,101678000,4,4,2016,0.5249996185302734,31.549999237060547,31.649499893188477,31.395000457763672,31.38842855181013,0.28926784121323923,29.68854986826579,31.07411286517485,-0.8611760194269257,63.31026071500948,0.6126426969255719
2016-04-25,30.83049964904785,31.349000930786133,30.8125,31.309999465942383,31.309999465942383,53658000,0,4,2016,-0.2849998474121094,31.024999618530273,31.549999237060547,31.649499893188477,31.42735699244908,0.24981589224151454,29.782866541544596,31.12129018663078,-1.440152542259923,69.78467903441857,0.6216070992606026
2016-04-26,31.308500289916992,31.337499618530273,30.743999481201172,30.8439998626709,30.8439998626709,50428000,1,4,2016,0.4659996032714844,31.309999465942383,31.024999618530273,31.549999237060547,31.362999779837473,0.33369386620717945,29.855383173624674,31.065832120613983,-1.755058407576855,57.82075910990343,0.6059642519269671
2016-04-27,30.59000015258789,30.797500610351562,30.06399917602539,30.328500747680664,30.328500747680664,81376000,2,4,2016,0.5154991149902344,30.8439998626709,31.309999465942383,31.024999618530273,31.1574284689767,0.46167458096699,29.904633204142254,30.918365843421814,-4.173838923098164,58.02927947976364,0.6152500425066266
2016-04-28,30.777000427246094,31.34000015258789,29.959999084472656,30.100000381469727,30.100000381469727,157452000,3,4,2016,0.2285003662109375,30.328500747680664,30.8439998626709,31.309999465942383,30.972428458077566,0.591748707142642,29.95084991455078,30.75469274871791,-4.5958760401095775,53.86706684852401,0.6821787697928292
2016-04-29,33.29999923706055,33.499000549316406,32.70000076293945,32.97949981689453,32.97949981689453,206214000,4,4,2016,-2.8794994354248047,30.100000381469727,30.328500747680664,30.8439998626709,31.16242844717843,0.950281443798091,30.11776657104492,31.19965416738478,6.299758976296313,70.9490674777775,0.8913929803030831
2016-05-02,33.19599914550781,34.275001525878906,33.10150146484375,34.192501068115234,34.192501068115234,131570000,0,5,2016,-1.2130012512207031,32.97949981689453,30.100000381469727,30.328500747680664,31.539928708757675,1.4973194255678046,30.337383270263672,31.798223552945682,9.206329132353734,73.87548135277288,0.9419645581926618
2016-05-03,33.86800003051758,34.01499938964844,33.52149963378906,33.566001892089844,33.566001892089844,98468000,1,5,2016,0.6264991760253906,34.192501068115234,32.97949981689453,30.100000381469727,31.902929033551896,1.6517278175063952,30.532950019836427,32.15177922333319,8.825061734983542,66.63332025381307,0.9411790030343192
2016-05-04,33.12950134277344,33.70000076293945,33.106998443603516,33.54499816894531,33.54499816894531,92710000,2,5,2016,0.02100372314453125,33.566001892089844,34.192501068115234,32.97949981689453,32.22221456255232,1.7320725316226049,30.716983286539712,32.43042301406885,10.605527282817057,65.25891444220072,0.9493934086390904
2016-05-05,33.66550064086914,33.824501037597656,32.79999923706055,32.954498291015625,32.954498291015625,97682000,3,5,2016,0.5904998779296875,33.54499816894531,33.566001892089844,34.192501068115234,32.52371433803013,1.63303911090743,30.86608320871989,32.535238069943674,9.48338163910189,59.70758899341753,0.9916436331612724
2016-05-06,32.8025016784668,33.84749984741211,32.800498962402344,33.6974983215332,33.6974983215332,87306000,4,5,2016,-0.7430000305175781,32.954498291015625,33.54499816894531,33.566001892089844,33.00499970572336,1.3502010543559932,31.01774984995524,32.7676901211229,2.1771055007658426,60.9410320138246,1.0211436407906669
2016-05-09,33.6974983215332,34.3489990234375,33.570499420166016,33.98749923706055,33.98749923706055,79644000,0,5,2016,-0.29000091552734375,33.6974983215332,32.954498291015625,33.54499816894531,33.560356685093474,0.4664747146635018,31.184216499328613,33.011651945033606,-0.599552020620841,64.83546708905192,1.015286581856864
2016-05-10,34.70000076293945,35.227500915527344,34.67499923706055,35.153499603271484,35.153499603271484,122112000,1,5,2016,-1.1660003662109375,33.98749923706055,33.6974983215332,32.954498291015625,33.87092808314732,0.6869157468842673,31.366233126322427,33.44002147769702,4.729481087098878,68.15731300568488,1.0554652895246233
2016-05-11,35.28950119018555,35.95000076293945,35.08250045776367,35.6614990234375,35.6614990234375,146764000,2,5,2016,-0.5079994201660156,35.153499603271484,33.98749923706055,33.6974983215332,34.080784933907644,0.968295347744224,31.55713310241699,33.88431698768801,6.3094379788983375,70.43996352759743,1.084143774850028
2016-05-12,35.86899948120117,36.122501373291016,35.57550048828125,35.89649963378906,35.89649963378906,100964000,3,5,2016,-0.2350006103515625,35.6614990234375,35.153499603271484,33.98749923706055,34.41371318272182,1.1461169982446269,31.76428311665853,34.286753517519,8.927465127197868,74.93728257356739,1.0537866864885603
2016-05-13,35.731998443603516,35.962501525878906,35.32550048828125,35.49599838256836,35.49599838256836,95268000,4,5,2016,0.4005012512207031,35.89649963378906,35.6614990234375,35.153499603271484,34.692427498953684,1.1368383665624042,31.949983088175454,34.52860249082252,5.337191633261059,71.1777635263332,1.0609652655465263
